"","type","is_practice","click_values","payoff_matrix","cost_matrix","weights","weights_deviation","trial_num","selected_option","gross_earnings","net_earnings","click_cost","uncovered_values","num_values_revealed","nudge_type","num_baskets","num_features","reaction_time","points_click_cost","points_action_utility","points_metalevel_reward","problem_id","trial_type","trial_index","time_elapsed","participant_id"
"414","mouselab","False","[20, 20, 21, 21, 22, 22]","[[4, 6, 4, 5, 4], [4, 7, 8, 3, 3], [4, 7, 6, 7, 4], [6, 4, 8, 5, 4], [5, 5, 4, 6, 1]]","[[2, 2, 2, 2, 2], [2, 0, 0, 2, 2], [2, 0, 2, 2, 2], [2, 2, 0, 2, 2], [2, 2, 2, 0, 0]]","[3, 6, 1, 9, 11]",16,30,3,0.05,0.048,0.002,"[20, 21, 22]",3,"extreme",5,5,2780,6,151,145,171237,"attentional-mouselab",34,362077,12
"415","mouselab","False","[0, 0, 1, 1, 3, 3, 4, 4]","[[5, 6, 9, 6, 4], [2, 6, 5, 7, 3], [4, 3, 5, 7, 8], [7, 2, 8, 3, 8], [6, 3, 1, 6, 3]]","[[2, 2, 0, 2, 2], [0, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 0], [2, 2, 0, 2, 2]]","[14, 1, 3, 8, 4]",20,31,2,0.071,0.0683333333333333,0.00266666666666667,"[0, 1, 3, 4]",4,"extreme",5,5,3987,8,214,206,841368,"attentional-mouselab",35,369638,12
"416","mouselab","False","[20, 20, 21, 21, 22, 22, 23, 23]","[[6, 5, 3, 5, 4], [5, 3, 6, 2, 3], [4, 5, 5, 5, 3], [5, 1, 3, 6, 9], [3, 2, 4, 2, 7]]","[[0, 2, 2, 2, 2], [2, 0, 2, 0, 2], [2, 2, 0, 2, 2], [2, 2, 2, 2, 0], [2, 2, 2, 2, 0]]","[3, 8, 6, 3, 10]",12,32,4,0.05,0.0473333333333333,0.00266666666666667,"[20, 21, 22, 23]",4,"greedy",5,5,4401,8,151,143,760425,"attentional-mouselab",36,374665,12
"417","mouselab","True","[13, 13, 19, 19, 14, 14, 20, 20, 15, 15, 10, 10, 0, 0, 6, 6, 8, 8, 9, 9, 4, 7, 12, 7, 12, 4, 18, 18, 11, 11, 21, 21, 22, 22, 23, 23, 2, 2]","[[1, 7, 2, 3, 5], [5, 5, 3, 3, 5], [5, 6, 5, 5, 3], [5, 0, 8, 5, 3], [6, 4, 4, 4, 1]]","[[2, 0, 2, 0, 2], [0, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 0, 2, 2], [2, 2, 2, 2, 0]]","[12, 6, 2, 2, 8]",16,1,4,0.037,0.0243333333333333,0.0126666666666667,"[13, 19, 14, 20, 15, 10, 0, 6, 8, 9, 7, 12, 4, 18, 11, 21, 22, 23, 2]",19,"random",5,5,110999,38,110,72,680038,"attentional-mouselab",4,298373,13
"418","mouselab","True","[1, 1, 0, 0, 3, 3, 4, 4, 2, 2, 14, 14, 9, 9, 19, 19, 24, 24]","[[5, 4, 4, 4, 8], [6, 4, 4, 3, 5], [5, 3, 4, 8, 10], [7, 4, 6, 6, 6], [7, 7, 5, 6, 10]]","[[2, 2, 2, 2, 2], [2, 0, 2, 0, 2], [0, 2, 2, 2, 2], [2, 2, 2, 0, 2], [0, 0, 2, 2, 2]]","[3, 17, 4, 5, 1]",22,2,4,0.063,0.057,0.006,"[1, 0, 3, 4, 2, 14, 9, 19, 24]",9,"random",5,5,29082,18,189,171,136438,"attentional-mouselab",5,336803,13
"419","mouselab","False","[0, 0, 1, 1, 8, 8, 3, 3, 23, 23, 21, 21, 16, 16, 10, 10, 5, 5]","[[5, 5, 4, 4, 5], [7, 1, 3, 5, 2], [6, 6, 3, 2, 5], [2, 6, 5, 9, 5], [5, 4, 3, 2, 5]]","[[2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 0, 2], [0, 2, 2, 0, 2], [0, 2, 2, 2, 2]]","[1, 9, 12, 3, 5]",18,3,0,0.057,0.051,0.006,"[0, 1, 8, 3, 23, 21, 16, 10, 5]",9,"extreme",5,5,26062,18,171,153,571886,"attentional-mouselab",7,370356,13
"420","mouselab","False","[2, 2, 3, 3, 4, 4, 6, 6, 16, 16, 21, 21]","[[4, 9, 6, 5, 5], [3, 4, 5, 4, 6], [7, 7, 8, 6, 3], [4, 5, 6, 6, 4], [4, 4, 3, 3, 8]]","[[2, 0, 2, 2, 2], [2, 2, 0, 2, 2], [2, 0, 0, 2, 2], [2, 2, 0, 2, 2], [2, 2, 2, 2, 0]]","[1, 4, 6, 9, 10]",14,4,1,0.051,0.047,0.004,"[2, 3, 4, 6, 16, 21]",6,"greedy",5,5,12285,12,152,140,939916,"attentional-mouselab",8,384688,13
"421","mouselab","False","[15, 15, 20, 20, 17, 17, 11, 11, 8, 8, 7, 7]","[[8, 6, 1, 5, 5], [4, 6, 4, 3, 5], [5, 4, 5, 6, 3], [7, 5, 5, 4, 2], [10, 6, 5, 7, 4]]","[[0, 2, 2, 2, 2], [0, 2, 2, 2, 2], [0, 2, 2, 2, 0], [2, 2, 2, 0, 2], [2, 0, 2, 2, 2]]","[5, 3, 4, 5, 13]",14,5,0,0.079,0.075,0.004,"[15, 20, 17, 11, 8, 7]",6,"random",5,5,17213,12,237,225,560304,"attentional-mouselab",9,410848,13
"422","mouselab","False","[3, 3, 8, 8, 13, 13, 18, 18]","[[3, 4, 4, 6, 4], [3, 2, 8, 4, 3], [5, 8, 3, 7, 5], [4, 6, 4, 6, 3], [5, 6, 1, 8, 1]]","[[2, 2, 0, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 0, 0, 0]]","[1, 4, 4, 10, 11]",18,6,3,0.066,0.0633333333333333,0.00266666666666667,"[3, 8, 13, 18]",4,"extreme",5,5,8887,8,198,190,378465,"attentional-mouselab",10,421274,13
"423","mouselab","False","[8, 8, 6, 6, 20, 20, 21, 21, 3, 3, 18, 18]","[[4, 6, 4, 5, 4], [4, 5, 5, 5, 8], [3, 2, 9, 8, 5], [5, 6, 8, 4, 3], [2, 3, 5, 4, 4]]","[[2, 0, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [0, 2, 2, 2, 0], [2, 2, 2, 0, 2]]","[7, 1, 7, 14, 1]",20,7,3,0.052,0.048,0.004,"[8, 6, 20, 21, 3, 18]",6,"random",5,5,23721,12,156,144,694903,"attentional-mouselab",11,593464,13
"424","mouselab","False","[17, 17, 22, 22, 12, 12, 4, 4, 9, 9, 14, 14]","[[3, 6, 4, 3, 6], [4, 4, 10, 8, 6], [7, 2, 6, 4, 5], [8, 3, 5, 3, 10], [5, 4, 6, 5, 9]]","[[2, 2, 0, 2, 2], [2, 2, 0, 2, 2], [0, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 0, 2, 2, 0]]","[1, 1, 10, 6, 12]",20,8,4,0.077,0.073,0.004,"[17, 22, 12, 4, 9, 14]",6,"greedy",5,5,45112,12,230,218,732783,"attentional-mouselab",12,639708,13
"425","mouselab","False","[21, 21, 24, 24, 2, 2, 12, 12, 9, 9, 19, 19]","[[4, 5, 4, 5, 7], [3, 4, 5, 5, 5], [4, 4, 6, 4, 8], [6, 5, 6, 3, 6], [3, 3, 3, 4, 5]]","[[2, 2, 2, 2, 0], [0, 0, 2, 2, 2], [2, 2, 2, 2, 0], [2, 2, 0, 2, 2], [0, 2, 2, 2, 2]]","[12, 4, 7, 6, 1]",14,9,4,0.067,0.063,0.004,"[21, 24, 2, 12, 9, 19]",6,"extreme",5,5,21014,12,201,189,994342,"attentional-mouselab",13,661841,13
"426","mouselab","False","[10, 10, 12, 12, 14, 14, 11, 11, 13, 13, 22, 22, 2, 2, 7, 7]","[[6, 2, 4, 5, 6], [3, 7, 3, 5, 4], [3, 5, 7, 1, 4], [5, 7, 4, 1, 6], [7, 4, 4, 6, 3]]","[[0, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 0, 2], [0, 0, 2, 2, 2]]","[8, 2, 13, 6, 1]",18,10,2,0.052,0.0466666666666667,0.00533333333333333,"[10, 12, 14, 11, 13, 22, 2, 7]",8,"random",5,5,16007,16,157,141,294071,"attentional-mouselab",14,680110,13
"427","mouselab","False","[]","[[7, 3, 4, 5, 7], [4, 3, 6, 3, 5], [5, 3, 5, 5, 5], [7, 6, 4, 8, 5], [4, 2, 4, 5, 4]]","[[0, 2, 2, 2, 2], [2, 2, 2, 0, 0], [2, 2, 0, 2, 2], [0, 2, 2, 2, 2], [2, 2, 0, 2, 2]]","[4, 6, 13, 1, 6]",14,11,1,0.029,0.029,0,"[]",0,"greedy",5,5,2285,0,87,87,564425,"attentional-mouselab",15,688612,13
"428","mouselab","False","[11, 11, 10, 10, 13, 13, 12, 12]","[[6, 5, 7, 5, 6], [4, 3, 8, 5, 6], [3, 5, 2, 4, 7], [4, 5, 6, 2, 9], [4, 6, 6, 5, 4]]","[[0, 2, 2, 2, 0], [2, 2, 0, 2, 2], [2, 2, 2, 2, 0], [2, 2, 2, 2, 0], [2, 2, 2, 0, 2]]","[9, 1, 12, 6, 2]",18,12,4,0.069,0.0663333333333333,0.00266666666666667,"[11, 10, 13, 12]",4,"greedy",5,5,17783,8,206,198,296070,"attentional-mouselab",16,707663,13
"429","mouselab","False","[12, 12, 10, 10, 14, 14, 24, 24]","[[5, 5, 7, 7, 2], [6, 6, 3, 5, 4], [4, 5, 4, 8, 8], [3, 8, 5, 4, 7], [7, 4, 4, 7, 3]]","[[2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 0, 2, 0, 2], [2, 2, 0, 0, 2]]","[4, 4, 12, 3, 7]",14,13,3,0.068,0.0653333333333333,0.00266666666666667,"[12, 10, 14, 24]",4,"greedy",5,5,9123,8,205,197,870453,"attentional-mouselab",17,717827,13
"430","mouselab","False","[19, 19, 21, 21, 22, 22, 23, 23, 20, 20]","[[3, 6, 2, 1, 4], [4, 5, 6, 7, 6], [6, 8, 2, 7, 4], [4, 6, 6, 4, 6], [6, 4, 2, 3, 8]]","[[2, 0, 2, 2, 0], [2, 2, 2, 2, 2], [0, 0, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 0]]","[1, 5, 6, 7, 11]",12,14,4,0.063,0.0596666666666667,0.00333333333333333,"[19, 21, 22, 23, 20]",5,"greedy",5,5,15686,10,188,178,153014,"attentional-mouselab",18,735565,13
"431","mouselab","False","[5, 5, 9, 9, 6, 6]","[[3, 3, 5, 5, 5], [6, 2, 3, 4, 3], [4, 5, 7, 5, 6], [3, 2, 6, 5, 3], [7, 5, 5, 3, 10]]","[[2, 2, 2, 2, 2], [2, 2, 0, 0, 2], [2, 0, 2, 2, 0], [2, 2, 2, 2, 2], [0, 2, 2, 0, 2]]","[1, 15, 7, 4, 3]",20,15,0,0.051,0.049,0.002,"[5, 9, 6]",3,"random",5,5,6802,6,154,148,415542,"attentional-mouselab",19,743392,13
"432","mouselab","False","[15, 15, 18, 18, 0, 0]","[[8, 5, 8, 2, 2], [8, 5, 4, 4, 4], [4, 3, 4, 6, 6], [5, 4, 7, 3, 2], [2, 3, 5, 7, 6]]","[[2, 2, 0, 0, 2], [0, 2, 2, 0, 0], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2]]","[9, 4, 7, 8, 2]",12,16,0,0.059,0.057,0.002,"[15, 18, 0]",3,"random",5,5,10045,6,176,170,733141,"attentional-mouselab",20,754392,13
"433","mouselab","False","[10, 10, 20, 20, 24, 24]","[[6, 5, 4, 4, 8], [5, 6, 2, 9, 5], [6, 4, 4, 4, 6], [4, 7, 9, 6, 3], [4, 4, 4, 5, 6]]","[[2, 2, 2, 2, 2], [2, 2, 0, 0, 2], [2, 2, 0, 2, 0], [2, 0, 0, 2, 2], [2, 2, 2, 2, 2]]","[2, 3, 10, 6, 9]",14,17,4,0.054,0.052,0.002,"[10, 20, 24]",3,"extreme",5,5,13494,6,163,157,360207,"attentional-mouselab",21,770950,13
"434","mouselab","False","[0, 0, 1, 1, 2, 2, 4, 4, 10, 10, 11, 11, 12, 12, 14, 14, 20, 20, 23, 23]","[[5, 2, 5, 6, 3], [6, 3, 7, 3, 3], [6, 3, 5, 3, 2], [5, 7, 6, 4, 1], [6, 5, 6, 4, 5]]","[[2, 2, 2, 0, 2], [2, 2, 0, 2, 0], [2, 2, 2, 0, 2], [2, 0, 2, 2, 2], [2, 2, 0, 2, 2]]","[15, 1, 8, 2, 4]",22,18,0,0.054,0.0473333333333333,0.00666666666666667,"[0, 1, 2, 4, 10, 11, 12, 14, 20, 23]",10,"random",5,5,28605,20,163,143,922018,"attentional-mouselab",22,800859,13
"435","mouselab","False","[5, 5, 11, 11, 10, 10, 8, 8, 13, 13]","[[5, 9, 3, 5, 5], [4, 4, 4, 7, 7], [5, 4, 8, 2, 5], [2, 6, 4, 10, 7], [6, 5, 5, 6, 4]]","[[2, 0, 2, 0, 2], [2, 2, 0, 2, 0], [2, 2, 2, 2, 2], [0, 2, 2, 0, 2], [2, 2, 2, 2, 2]]","[3, 9, 9, 7, 2]",14,19,3,0.059,0.0556666666666667,0.00333333333333333,"[5, 11, 10, 8, 13]",5,"extreme",5,5,16479,10,178,168,330297,"attentional-mouselab",23,819240,13
"436","mouselab","False","[22, 22, 24, 24, 20, 20, 21, 21]","[[5, 5, 6, 5, 5], [5, 9, 5, 6, 5], [2, 8, 5, 4, 8], [6, 5, 5, 8, 5], [3, 7, 4, 5, 6]]","[[2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [0, 0, 2, 0, 0], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2]]","[8, 3, 3, 6, 10]",12,20,1,0.064,0.0613333333333333,0.00266666666666667,"[22, 24, 20, 21]",4,"extreme",5,5,10621,8,191,183,886404,"attentional-mouselab",24,830854,13
"437","mouselab","False","[7, 7, 8, 8, 9, 9, 5, 5, 16, 16]","[[7, 7, 5, 6, 6], [4, 8, 5, 3, 3], [5, 6, 5, 8, 6], [7, 7, 6, 6, 6], [5, 7, 4, 5, 2]]","[[0, 2, 2, 2, 0], [2, 0, 2, 2, 2], [2, 2, 2, 0, 2], [0, 2, 2, 2, 2], [2, 2, 2, 2, 0]]","[1, 15, 5, 6, 3]",18,21,1,0.073,0.0696666666666667,0.00333333333333333,"[7, 8, 9, 5, 16]",5,"extreme",5,5,8523,10,220,210,845640,"attentional-mouselab",25,840498,13
"438","mouselab","False","[10, 10, 13, 13, 12, 12, 14, 14]","[[5, 5, 6, 3, 4], [6, 7, 4, 3, 4], [4, 2, 5, 7, 5], [6, 7, 6, 6, 5], [6, 5, 8, 8, 3]]","[[2, 2, 2, 2, 2], [2, 0, 2, 2, 0], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 0, 2]]","[7, 5, 13, 3, 2]",16,22,3,0.054,0.0513333333333333,0.00266666666666667,"[10, 13, 12, 14]",4,"extreme",5,5,5515,8,161,153,283438,"attentional-mouselab",26,847245,13
"439","mouselab","False","[15, 15, 17, 17, 19, 19, 13, 13, 12, 12]","[[4, 6, 3, 6, 5], [6, 7, 1, 2, 2], [3, 5, 4, 5, 6], [4, 4, 5, 7, 5], [6, 7, 1, 7, 6]]","[[2, 0, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 0], [2, 0, 2, 0, 2], [2, 2, 2, 2, 0]]","[2, 2, 7, 15, 4]",20,23,3,0.061,0.0576666666666667,0.00333333333333333,"[15, 17, 19, 13, 12]",5,"random",5,5,12158,10,184,174,209,"attentional-mouselab",27,860357,13
"440","mouselab","False","[6, 6]","[[2, 8, 5, 3, 5], [6, 7, 4, 8, 7], [4, 4, 4, 8, 3], [3, 5, 10, 8, 1], [3, 4, 5, 8, 4]]","[[0, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 0, 0, 2], [2, 2, 0, 2, 0], [2, 2, 2, 2, 2]]","[9, 15, 2, 2, 2]",24,24,1,0.068,0.0673333333333333,0.000666666666666667,"[6]",1,"extreme",5,5,5001,2,203,201,636738,"attentional-mouselab",28,866679,13
"441","mouselab","False","[21, 21, 24, 24, 20, 20, 23, 23]","[[8, 6, 5, 2, 4], [3, 6, 3, 6, 5], [6, 7, 6, 3, 3], [5, 5, 2, 8, 5], [5, 6, 6, 2, 3]]","[[2, 2, 0, 2, 2], [2, 0, 2, 2, 0], [2, 0, 2, 2, 2], [2, 2, 2, 2, 0], [2, 2, 0, 2, 2]]","[4, 5, 2, 5, 14]",16,25,1,0.059,0.0563333333333333,0.00266666666666667,"[21, 24, 20, 23]",4,"random",5,5,11002,8,177,169,452942,"attentional-mouselab",29,878712,13
"442","mouselab","False","[]","[[3, 4, 5, 6, 4], [5, 9, 3, 3, 1], [7, 5, 6, 6, 6], [6, 5, 6, 4, 4], [7, 7, 9, 5, 5]]","[[2, 2, 2, 2, 2], [0, 0, 2, 2, 2], [0, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 0, 2, 2]]","[9, 10, 7, 1, 3]",16,26,1,0.062,0.062,0,"[]",0,"greedy",5,5,5433,0,187,187,338859,"attentional-mouselab",30,885580,13
"443","mouselab","False","[2, 2, 0, 0, 4, 4, 1, 1, 3, 3]","[[1, 6, 7, 4, 3], [3, 4, 5, 7, 7], [4, 1, 6, 4, 4], [4, 4, 4, 6, 6], [3, 3, 2, 4, 4]]","[[2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 0, 2, 2, 0], [2, 2, 0, 0, 2], [2, 2, 0, 2, 2]]","[13, 4, 2, 9, 2]",20,27,2,0.054,0.0506666666666667,0.00333333333333333,"[2, 0, 4, 1, 3]",5,"greedy",5,5,12575,10,163,153,794516,"attentional-mouselab",31,898994,13
"444","mouselab","False","[22, 22, 13, 13, 5, 5, 7, 7]","[[4, 3, 5, 6, 5], [6, 6, 5, 6, 3], [7, 6, 7, 4, 5], [5, 5, 5, 7, 4], [3, 5, 3, 8, 5]]","[[2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 2, 0], [2, 2, 2, 2, 2], [0, 2, 2, 0, 2]]","[1, 5, 13, 4, 7]",16,28,0,0.055,0.0523333333333333,0.00266666666666667,"[22, 13, 5, 7]",4,"extreme",5,5,16503,8,166,158,202077,"attentional-mouselab",32,917263,13
"445","mouselab","False","[9, 9, 19, 19, 17, 17, 15, 15]","[[6, 2, 5, 7, 5], [4, 8, 4, 6, 5], [4, 4, 6, 5, 4], [4, 5, 3, 6, 4], [2, 6, 5, 5, 6]]","[[2, 2, 2, 2, 0], [0, 2, 0, 2, 2], [0, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2]]","[5, 11, 4, 7, 3]",12,29,0,0.041,0.0383333333333333,0.00266666666666667,"[9, 19, 17, 15]",4,"random",5,5,10927,8,124,116,515077,"attentional-mouselab",33,929177,13
"446","mouselab","False","[20, 20, 22, 22, 21, 21]","[[5, 3, 6, 7, 5], [3, 6, 6, 3, 1], [7, 3, 6, 7, 3], [4, 6, 5, 3, 5], [3, 6, 7, 4, 3]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 0, 0, 2], [2, 2, 0, 2, 0], [2, 2, 2, 0, 2]]","[3, 8, 5, 2, 12]",16,30,2,0.063,0.061,0.002,"[20, 22, 21]",3,"random",5,5,13283,6,190,184,673651,"attentional-mouselab",34,943287,13
"447","mouselab","False","[]","[[3, 7, 4, 4, 4], [4, 3, 4, 5, 5], [3, 3, 3, 6, 4], [5, 6, 8, 2, 7], [8, 3, 9, 5, 2]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 2, 0, 0, 0], [2, 2, 0, 2, 0]]","[8, 7, 1, 7, 7]",10,31,2,0.061,0.061,0,"[]",0,"greedy",5,5,3247,0,182,182,858721,"attentional-mouselab",35,947680,13
"448","mouselab","False","[]","[[7, 10, 2, 3, 4], [5, 7, 3, 3, 5], [3, 6, 4, 7, 4], [4, 2, 7, 3, 6], [3, 1, 5, 3, 5]]","[[2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 0, 2, 2], [2, 2, 2, 2, 0], [2, 2, 2, 0, 2]]","[10, 1, 7, 7, 5]",12,32,1,0.056,0.056,0,"[]",0,"greedy",5,5,3609,0,168,168,759949,"attentional-mouselab",36,952370,13
"449","mouselab","True","[0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 19, 19, 17, 17]","[[3, 5, 5, 2, 5], [5, 5, 6, 8, 3], [5, 6, 7, 2, 6], [3, 2, 7, 3, 4], [6, 4, 4, 7, 7]]","[[2, 2, 2, 2, 2], [0, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [0, 2, 0, 2, 0]]","[8, 5, 5, 10, 2]",12,1,2,0.061,0.0563333333333333,0.00466666666666667,"[0, 1, 2, 3, 4, 19, 17]",7,"random",5,5,17015,14,183,169,635263,"attentional-mouselab",4,239972,14
"450","mouselab","True","[5, 5, 9, 9, 7, 7, 6, 6, 11]","[[6, 5, 7, 5, 4], [2, 9, 0, 5, 3], [6, 8, 4, 6, 7], [5, 5, 8, 6, 7], [6, 7, 2, 4, 5]]","[[0, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 2, 2, 0], [2, 0, 2, 0, 2], [2, 2, 2, 0, 2]]","[8, 10, 7, 3, 2]",14,2,1,0.072,0.069,0.003,"[5, 9, 7, 6]",4,"random",5,5,16251,9,215,206,553279,"attentional-mouselab",5,260961,14
"451","mouselab","False","[14, 14, 23, 23, 20, 20]","[[5, 4, 9, 7, 7], [2, 4, 4, 6, 8], [5, 6, 4, 7, 2], [3, 8, 2, 5, 6], [6, 7, 4, 5, 5]]","[[2, 2, 2, 0, 2], [2, 2, 2, 2, 0], [0, 2, 2, 0, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 0]]","[1, 5, 13, 3, 8]",18,3,3,0.061,0.059,0.002,"[14, 23, 20]",3,"greedy",5,5,27335,6,183,177,255015,"attentional-mouselab",7,297889,14
"452","mouselab","False","[10, 10, 11, 11, 12, 12, 13, 13]","[[1, 5, 7, 4, 6], [7, 4, 6, 9, 0], [4, 5, 4, 4, 6], [2, 7, 5, 6, 2], [4, 8, 1, 6, 5]]","[[2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 0, 2, 0], [2, 0, 2, 2, 0]]","[5, 4, 14, 5, 2]",16,4,1,0.054,0.0513333333333333,0.00266666666666667,"[10, 11, 12, 13]",4,"random",5,5,14719,8,162,154,829416,"attentional-mouselab",8,315572,14
"453","mouselab","False","[5, 5, 6, 6, 11, 11]","[[3, 6, 2, 3, 9], [3, 4, 5, 8, 6], [5, 7, 9, 3, 7], [4, 7, 8, 7, 4], [8, 6, 5, 5, 6]]","[[0, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 0, 0, 2], [0, 0, 2, 2, 2]]","[4, 6, 5, 2, 13]",14,5,1,0.058,0.056,0.002,"[5, 6, 11]",3,"random",5,5,19578,6,175,169,909928,"attentional-mouselab",9,343116,14
"454","mouselab","False","[17, 17, 16, 16, 19, 19]","[[3, 5, 5, 5, 5], [5, 6, 6, 8, 4], [5, 5, 6, 4, 3], [3, 5, 5, 2, 7], [5, 2, 5, 3, 5]]","[[2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [0, 2, 2, 2, 2], [2, 0, 2, 0, 0]]","[3, 3, 5, 16, 3]",20,6,4,0.056,0.054,0.002,"[17, 16, 19]",3,"random",5,5,18357,6,169,163,380370,"attentional-mouselab",10,363138,14
"455","mouselab","False","[1, 1, 3, 3, 3, 13, 13, 12, 12, 2, 2, 0, 0, 10, 10, 14, 14, 22, 22, 21, 21]","[[6, 5, 5, 5, 4], [2, 8, 5, 5, 1], [3, 4, 4, 4, 5], [3, 5, 5, 9, 4], [6, 8, 7, 8, 3]]","[[2, 2, 2, 2, 0], [0, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 0, 2]]","[9, 4, 9, 3, 5]",12,7,1,0.056,0.0493333333333333,0.00666666666666667,"[1, 3, 13, 12, 2, 0, 10, 14, 22, 21]",10,"random",5,5,39891,20,168,148,368807,"attentional-mouselab",11,406458,14
"456","mouselab","False","[16, 16, 17, 17, 18, 18, 19, 19]","[[6, 7, 6, 5, 4], [7, 5, 6, 3, 5], [7, 4, 6, 2, 4], [3, 3, 3, 7, 4], [4, 4, 5, 5, 5]]","[[2, 2, 2, 2, 2], [0, 2, 2, 2, 2], [0, 2, 0, 0, 0], [0, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[4, 2, 7, 12, 5]",14,8,3,0.05,0.0473333333333333,0.00266666666666667,"[16, 17, 18, 19]",4,"extreme",5,5,13155,8,149,141,954899,"attentional-mouselab",12,421159,14
"457","mouselab","False","[8, 8, 7, 7, 5, 5, 10, 10, 11, 11, 12, 12, 13, 13, 14, 14, 22, 22]","[[5, 6, 4, 4, 7], [4, 5, 5, 4, 2], [7, 6, 7, 6, 7], [7, 4, 7, 7, 6], [8, 3, 6, 5, 1]]","[[2, 2, 2, 2, 0], [2, 0, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [0, 2, 2, 2, 0]]","[1, 12, 11, 1, 5]",22,9,2,0.059,0.053,0.006,"[8, 7, 5, 10, 11, 12, 13, 14, 22]",9,"extreme",5,5,43537,18,178,160,127456,"attentional-mouselab",13,468863,14
"458","mouselab","False","[15, 15, 17, 17, 18, 18, 19, 19]","[[5, 5, 4, 4, 4], [0, 4, 3, 6, 5], [3, 6, 7, 4, 8], [4, 5, 5, 5, 3], [8, 3, 4, 5, 3]]","[[2, 2, 2, 2, 2], [0, 0, 2, 2, 0], [2, 2, 2, 2, 0], [2, 0, 2, 2, 2], [0, 2, 2, 2, 2]]","[5, 6, 5, 8, 6]",4,10,0,0.04,0.0373333333333333,0.00266666666666667,"[15, 17, 18, 19]",4,"extreme",5,5,11773,8,120,112,381530,"attentional-mouselab",14,482017,14
"459","mouselab","False","[16, 16, 17, 17, 18, 18, 19, 19]","[[4, 2, 5, 6, 3], [6, 7, 7, 7, 3], [9, 4, 5, 7, 5], [8, 6, 4, 4, 7], [5, 10, 4, 6, 5]]","[[2, 2, 2, 0, 2], [0, 2, 2, 0, 2], [0, 2, 2, 2, 2], [0, 2, 2, 2, 2], [2, 0, 2, 2, 2]]","[3, 2, 5, 15, 5]",18,11,0,0.071,0.0683333333333333,0.00266666666666667,"[16, 17, 18, 19]",4,"greedy",5,5,10419,8,214,206,325756,"attentional-mouselab",15,494609,14
"460","mouselab","False","[10, 10, 11, 11, 12, 12, 13, 13, 14, 14, 18, 18, 19, 19, 16, 16]","[[4, 6, 6, 7, 6], [6, 4, 1, 2, 2], [3, 5, 5, 4, 5], [7, 7, 1, 7, 4], [6, 4, 6, 2, 6]]","[[2, 0, 2, 2, 2], [2, 0, 0, 0, 2], [2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [2, 0, 2, 2, 2]]","[1, 4, 13, 9, 3]",20,12,1,0.054,0.0486666666666667,0.00533333333333333,"[10, 11, 12, 13, 14, 18, 19, 16]",8,"extreme",5,5,15117,16,162,146,902252,"attentional-mouselab",16,511019,14
